defect_id,production_id,defect_type,defect_quantity,inspection_date
23791,37175,Crack,9.0,2025-04-28
23792,43253,Material Fault,20.0,2025-08-17
23793,40696,Color Mismatch,33.0,2024-03-29
23794,14679,Alignment Issue,33.0,2025-09-08
23795,89043,Crack,32.0,2025-08-30
23796,33797,Material Fault,6.0,2024-04-22
23797,63430,Crack,41.0,2024-06-20
23798,71808,Crack,6.0,2026-02-05
23799,84377,Alignment Issue,19.0,2025-02-21
23800,78270,Color Mismatch,27.0,2024-10-16
23801,24590,Material Fault,9.0,2024-05-15
23802,91037,Crack,2.0,2024-12-23
23803,82710,Alignment Issue,12.0,2025-10-23
23804,35540,Alignment Issue,5.0,2024-11-03
23805,96770,Alignment Issue,7.0,2024-06-02
23806,36505,Material Fault,19.0,2024-04-25
23807,23658,Material Fault,43.0,2025-06-08
23808,63051,Crack,36.0,2025-01-06
23809,63033,Color Mismatch,34.0,2024-11-02
23810,42322,Material Fault,8.0,2025-10-17
23811,97444,Material Fault,15.0,2025-03-19
23812,11164,Crack,23.0,2024-11-02
23813,27309,Crack,39.0,2025-06-04
23814,51782,Color Mismatch,38.0,2025-11-02
23815,16222,Material Fault,23.0,2025-06-14
23816,80689,Crack,25.0,2025-11-26
23817,17690,Material Fault,9.0,2024-03-01
23818,62833,Crack,46.0,2025-05-07
23819,4341,Crack,23.0,2024-06-24
23820,27050,Color Mismatch,29.0,2024-05-22
23821,13464,Alignment Issue,46.0,2025-02-23
23822,55098,Alignment Issue,26.0,2025-06-25
23823,98131,Material Fault,46.0,2024-04-30
23824,85426,Color Mismatch,31.0,2026-01-14
23825,81102,Alignment Issue,22.0,2024-05-05
23826,71318,Color Mismatch,28.0,2025-02-26
23827,45708,Material Fault,45.0,2026-01-21
23828,35605,Material Fault,43.0,2024-09-10
23829,24276,Material Fault,6.0,2025-05-18
23830,31004,Alignment Issue,15.0,2025-11-14
23831,32435,Crack,32.0,2026-02-20
23832,46414,Color Mismatch,24.0,2024-06-08
23833,5769,Crack,21.0,2025-01-17
23834,51782,Material Fault,43.0,2025-06-26
23835,64165,Material Fault,36.0,2024-11-28
23836,60055,Color Mismatch,40.0,2024-07-12
23837,77209,Alignment Issue,13.0,2025-06-13
23838,21956,Color Mismatch,44.0,2025-01-17
23839,50609,Material Fault,2.0,2024-04-04
23840,83217,Crack,20.0,2026-02-13
23841,2075,Material Fault,21.0,2024-11-17
23842,88171,Crack,42.0,2026-01-12
23843,43286,Color Mismatch,8.0,2026-01-16
23844,87345,Material Fault,45.0,2025-07-25
23845,5350,Material Fault,6.0,2024-07-20
23846,55169,Color Mismatch,21.0,2025-11-21
23847,93765,Color Mismatch,28.0,2025-04-02
23848,31920,Crack,1.0,2025-01-02
23849,90284,Material Fault,19.0,2025-06-02
23850,44407,Crack,48.0,2024-06-06
23851,23798,Color Mismatch,14.0,2025-12-08
23852,20242,Crack,13.0,2024-10-12
23853,86873,Alignment Issue,1.0,2024-07-20
23854,84573,Material Fault,48.0,2026-01-26
23855,57610,Material Fault,4.0,2025-03-09
23856,43253,Material Fault,37.0,2024-10-08
23857,12911,Alignment Issue,35.0,2025-05-29
23858,85443,Color Mismatch,5.0,2025-08-28
23859,24210,Alignment Issue,11.0,2024-11-11
23860,52871,Color Mismatch,25.0,2024-08-08
23861,57150,Color Mismatch,28.0,2025-05-16
23862,84791,Alignment Issue,26.0,2025-01-23
23863,36099,Color Mismatch,9.0,2025-08-27
23864,32844,Crack,39.0,2024-08-13
23865,85681,Alignment Issue,47.0,2024-06-24
23866,6841,Color Mismatch,3.0,2024-08-11
23867,67237,Color Mismatch,22.0,2025-09-05
23868,77442,Alignment Issue,30.0,2026-01-04
23869,35617,Alignment Issue,49.0,2025-10-04
23870,20496,Color Mismatch,37.0,2025-11-10
23871,83732,Alignment Issue,8.0,2025-09-23
23872,20412,Material Fault,36.0,2025-10-16
23873,30332,Material Fault,42.0,2025-03-17
23874,12402,Color Mismatch,9.0,2024-10-11
23875,57314,Color Mismatch,14.0,2025-11-03
23876,46812,Material Fault,19.0,2025-11-18
23877,66502,Alignment Issue,20.0,2025-06-15
23878,83980,Alignment Issue,34.0,2024-12-25
23879,29155,Color Mismatch,5.0,2024-10-19
23880,5945,Crack,39.0,2026-01-15
23881,76832,Crack,20.0,2026-01-02
23882,82304,Color Mismatch,17.0,2024-05-24
23883,15068,Color Mismatch,28.0,2024-03-06
23884,60612,Crack,11.0,2025-08-03
23885,76650,Material Fault,11.0,2024-03-10
23886,38846,Material Fault,38.0,2024-06-05
23887,42025,Crack,33.0,2024-03-08
23888,44889,Alignment Issue,45.0,2026-02-21
23889,78278,Crack,33.0,2025-05-04
23890,16709,Alignment Issue,44.0,2024-03-01
23891,46526,Color Mismatch,45.0,2025-08-30
23892,69848,Alignment Issue,10.0,2025-08-21
23893,93816,Color Mismatch,45.0,2025-06-25
23894,53143,Crack,43.0,2024-10-19
23895,99320,Color Mismatch,46.0,2025-09-13
23896,57224,Crack,21.0,2025-12-13
23897,55885,Crack,21.0,2026-01-09
23898,75223,Alignment Issue,34.0,2026-02-18
23899,52662,Material Fault,17.0,2025-06-27
23900,13100,Alignment Issue,33.0,2025-10-19
23901,62439,Color Mismatch,22.0,2024-09-23
23902,87511,Color Mismatch,46.0,2025-07-26
23903,6432,Alignment Issue,31.0,2024-08-08
23904,78365,Alignment Issue,28.0,2025-07-30
23905,65190,Color Mismatch,38.0,2025-01-12
23906,96233,Alignment Issue,15.0,2026-01-19
23907,92612,Alignment Issue,42.0,2025-09-18
23908,95264,Material Fault,16.0,2024-11-11
23909,75455,Material Fault,24.0,2025-05-28
23910,10061,Color Mismatch,46.0,2024-08-31
23911,51321,Alignment Issue,42.0,2024-05-01
23912,27110,Crack,46.0,2024-05-30
23913,34273,Crack,29.0,2025-07-25
23914,4871,Alignment Issue,13.0,2026-02-04
23915,86200,Crack,34.0,2024-03-29
23916,50116,Color Mismatch,33.0,2024-05-11
23917,77876,Crack,7.0,2025-08-02
23918,67685,Crack,1.0,2024-06-04
23919,88626,Crack,38.0,2024-03-08
23920,35738,Material Fault,12.0,2024-12-27
23921,38263,Crack,6.0,2025-01-22
23922,76400,Material Fault,29.0,2024-05-07
23923,15678,Crack,24.0,2025-02-25
23924,25746,Material Fault,12.0,2025-04-03
23925,95756,Crack,15.0,2024-08-08
23926,75540,Alignment Issue,4.0,2025-04-04
23927,71297,Color Mismatch,7.0,2024-08-28
23928,20812,Color Mismatch,12.0,2024-07-27
23929,42796,Crack,,2025-08-11
23930,66646,Crack,6.0,2025-07-09
23931,28853,Color Mismatch,41.0,2024-09-21
23932,49307,Alignment Issue,35.0,2024-06-14
23933,61136,Crack,12.0,2024-04-01
23934,93369,Crack,40.0,2024-04-05
23935,39754,Color Mismatch,23.0,2025-06-15
23936,63239,Crack,7.0,2025-09-11
23937,29451,Alignment Issue,3.0,2024-05-14
23938,44474,Material Fault,27.0,2024-07-31
23939,59911,Alignment Issue,37.0,2024-10-03
23940,63098,Color Mismatch,32.0,2024-11-22
23941,67639,Alignment Issue,48.0,2025-12-22
23942,38302,Material Fault,12.0,2025-11-17
23943,82105,Crack,4.0,2025-12-01
23944,74135,Material Fault,15.0,2025-10-22
23945,78949,Crack,42.0,2024-07-01
23946,53837,Material Fault,8.0,2025-01-22
23947,50620,Color Mismatch,17.0,2024-10-08
23948,5429,Alignment Issue,14.0,2025-02-27
23949,51577,Alignment Issue,48.0,2024-10-17
23950,41513,Color Mismatch,15.0,2024-03-30
23951,14735,Crack,35.0,2026-02-20
23952,98791,Material Fault,34.0,2024-03-31
23953,30554,Color Mismatch,5.0,2026-01-23
23954,72048,Material Fault,20.0,2024-07-28
23955,68569,Alignment Issue,29.0,2024-03-01
23956,50496,Crack,9.0,2024-03-08
23957,28479,Material Fault,16.0,2025-05-14
23958,55347,Material Fault,38.0,2025-03-21
23959,45107,Color Mismatch,30.0,2025-04-06
23960,33773,Alignment Issue,40.0,2025-01-28
23961,68091,Material Fault,3.0,2025-11-18
23962,43409,Material Fault,45.0,2025-05-14
23963,92210,Color Mismatch,32.0,2024-11-29
23964,76814,Color Mismatch,43.0,2025-02-05
23965,24120,Alignment Issue,35.0,2025-10-26
23966,96624,Crack,20.0,2024-12-18
23967,73549,Crack,5.0,2024-12-26
23968,46878,Crack,49.0,2025-02-14
23969,54118,Alignment Issue,21.0,2024-07-15
23970,24768,Color Mismatch,9.0,2024-07-23
23971,57498,Alignment Issue,15.0,2025-05-10
23972,86011,Crack,1.0,2024-04-20
23973,36060,Alignment Issue,18.0,2025-08-14
23974,51920,Crack,31.0,2024-12-31
23975,80344,Crack,42.0,2024-11-02
23976,22079,Material Fault,40.0,2024-09-06
23977,22737,Alignment Issue,39.0,2026-01-19
23978,96643,Color Mismatch,1.0,2026-02-22
23979,2513,Material Fault,37.0,2025-03-14
23980,46656,Material Fault,18.0,2025-10-31
23981,94222,Crack,45.0,2024-11-09
23982,71880,Alignment Issue,43.0,2024-05-07
23983,83854,Alignment Issue,26.0,2025-09-07
23984,85069,Crack,34.0,2024-07-14
23985,97919,Alignment Issue,8.0,2025-12-29
23986,71716,Material Fault,43.0,2026-01-28
23987,37680,Crack,45.0,2024-09-08
23988,69563,Color Mismatch,42.0,2024-09-30
23989,32546,Crack,38.0,2024-05-04
23990,80011,Crack,1.0,2024-11-27
23991,19480,Color Mismatch,,2025-11-17
23992,94377,Material Fault,40.0,2025-08-09
23993,13726,Material Fault,38.0,2024-12-16
23994,38565,Alignment Issue,1.0,2025-11-15
23995,92098,Color Mismatch,7.0,2025-02-07
23996,26657,Material Fault,47.0,2025-11-18
23997,28258,Material Fault,29.0,2025-02-09
23998,3828,Color Mismatch,47.0,2025-04-13
23999,72859,Alignment Issue,,2025-12-19
24000,88310,Alignment Issue,49.0,2025-12-04
24001,15152,Alignment Issue,45.0,2024-06-07
24002,26890,Alignment Issue,9.0,2025-11-30
24003,55514,Crack,3.0,2024-08-31
24004,64425,Material Fault,14.0,2025-02-24
24005,24561,Crack,40.0,2024-06-13
24006,18034,Color Mismatch,45.0,2025-01-10
24007,52612,Crack,7.0,2025-05-11
24008,36592,Crack,12.0,2025-07-31
24009,49238,Crack,9.0,2024-08-15
24010,80247,Alignment Issue,3.0,2025-10-10
24011,39848,Color Mismatch,26.0,2024-08-12
24012,95795,Alignment Issue,23.0,2026-02-18
24013,8732,Material Fault,17.0,2025-12-15
24014,22668,Alignment Issue,18.0,2025-05-01
24015,10619,Alignment Issue,17.0,2024-11-05
24016,15587,Crack,32.0,2026-01-05
24017,1998,Crack,20.0,2024-11-25
24018,98429,Crack,32.0,2025-07-18
24019,74764,Color Mismatch,34.0,2025-03-29
24020,46835,Crack,35.0,2025-02-04
24021,48753,Color Mismatch,6.0,2025-06-14
24022,70541,Color Mismatch,13.0,2025-11-05
24023,94385,Material Fault,21.0,2024-05-18
24024,10877,Crack,25.0,2024-07-25
24025,19839,Alignment Issue,8.0,2025-12-31
24026,23166,Color Mismatch,10.0,2025-04-28
24027,35667,Color Mismatch,47.0,2025-05-29
24028,45605,Alignment Issue,41.0,2025-04-03
24029,16371,Material Fault,8.0,2024-12-14
24030,52879,Crack,22.0,2024-03-03
24031,37521,Alignment Issue,13.0,2025-11-20
24032,21073,Crack,3.0,2024-11-02
24033,28762,Material Fault,38.0,2025-12-28
24034,51500,Material Fault,11.0,2025-08-11
24035,60667,Color Mismatch,32.0,2025-05-16
24036,63373,Alignment Issue,17.0,2026-02-09
24037,73090,Color Mismatch,30.0,2025-10-05
24038,91110,Alignment Issue,43.0,2025-08-11
24039,21605,Material Fault,44.0,2024-04-27
24040,29656,Alignment Issue,14.0,2024-09-05
24041,53332,Crack,37.0,2025-04-02
24042,31762,Material Fault,16.0,2025-03-20
24043,71270,Material Fault,37.0,2025-02-27
24044,22154,Color Mismatch,47.0,2024-04-14
24045,86983,Color Mismatch,39.0,2025-10-06
24046,36203,Color Mismatch,47.0,2024-02-29
24047,43297,Material Fault,34.0,2024-08-26
24048,87533,Color Mismatch,24.0,2025-12-11
24049,45771,Color Mismatch,40.0,2025-10-09
24050,8364,Crack,40.0,2025-04-23
24051,34472,Crack,17.0,2024-03-19
24052,88369,Crack,18.0,2024-09-29
24053,47064,Crack,43.0,2025-06-08
24054,37620,Color Mismatch,34.0,2025-11-03
24055,89712,Material Fault,3.0,2024-04-14
24056,42107,Crack,1.0,2025-03-30
24057,56500,Alignment Issue,19.0,2026-01-13
24058,71847,Crack,23.0,2025-03-28
24059,53235,Color Mismatch,37.0,2025-01-31
24060,7936,Crack,47.0,2025-10-04
24061,86876,Material Fault,3.0,2024-08-14
24062,74879,Alignment Issue,22.0,2024-05-21
24063,5300,Material Fault,42.0,2024-05-20
24064,24959,Material Fault,21.0,2025-04-02
24065,69988,Alignment Issue,33.0,2024-05-01
24066,54753,Color Mismatch,,2024-03-05
24067,60851,Alignment Issue,24.0,2025-11-29
24068,8991,Crack,16.0,2025-06-03
24069,42946,Alignment Issue,16.0,2024-03-17
24070,72290,Crack,33.0,2025-02-02
24071,96706,Crack,46.0,2025-12-05
24072,33061,Alignment Issue,29.0,2025-05-09
24073,58340,Alignment Issue,14.0,2026-01-19
24074,89918,Material Fault,19.0,2025-02-15
24075,72040,Color Mismatch,30.0,2024-10-01
24076,46947,Color Mismatch,13.0,2024-09-18
24077,78060,Crack,25.0,2026-01-09
24078,91782,Material Fault,34.0,2024-07-12
24079,26690,Color Mismatch,6.0,2025-12-11
24080,21181,Color Mismatch,18.0,2025-08-22
24081,35983,Crack,37.0,2025-08-31
24082,98106,Color Mismatch,22.0,2025-01-04
24083,20001,Color Mismatch,31.0,2024-11-23
24084,61290,Material Fault,1.0,2025-12-11
24085,42302,Alignment Issue,43.0,2025-11-23
24086,95184,Color Mismatch,12.0,2025-10-23
24087,56251,Material Fault,5.0,2024-05-22
24088,36993,Alignment Issue,39.0,2025-02-27
24089,51663,Color Mismatch,14.0,2024-06-16
24090,67022,Material Fault,,2024-05-15
24091,90081,Alignment Issue,41.0,2025-07-28
24092,43629,Material Fault,17.0,2025-03-01
24093,36499,Alignment Issue,45.0,2024-11-09
24094,75987,Color Mismatch,3.0,2025-11-02
24095,98491,Color Mismatch,,2025-07-13
24096,21351,Crack,40.0,2024-11-01
24097,54743,Color Mismatch,26.0,2024-07-04
24098,45871,Alignment Issue,29.0,2024-11-19
24099,76920,Alignment Issue,42.0,2025-01-31
24100,48455,Crack,22.0,2025-11-19
24101,68034,Color Mismatch,7.0,2025-09-28
24102,33750,Alignment Issue,30.0,2025-08-25
24103,15122,Material Fault,12.0,2024-09-04
24104,21711,Color Mismatch,47.0,2024-06-03
24105,70900,Color Mismatch,41.0,2024-12-19
24106,8959,Crack,40.0,2025-10-25
24107,70783,Alignment Issue,21.0,2025-09-20
24108,60350,Alignment Issue,34.0,2024-11-01
24109,5548,Alignment Issue,1.0,2024-04-11
24110,6866,Color Mismatch,14.0,2026-01-27
24111,48094,Crack,4.0,2025-10-12
24112,97263,Alignment Issue,19.0,2025-08-10
24113,45723,Crack,26.0,2024-06-17
24114,7856,Color Mismatch,22.0,2024-04-29
24115,92646,Color Mismatch,11.0,2025-08-22
24116,27138,Alignment Issue,19.0,2026-01-02
24117,30552,Material Fault,13.0,2025-01-01
24118,49826,Material Fault,2.0,2025-10-13
24119,47159,Color Mismatch,49.0,2025-03-15
24120,92838,Crack,11.0,2025-09-19
24121,74050,Crack,20.0,2024-03-13
24122,69680,Crack,30.0,2025-03-20
24123,94429,Color Mismatch,37.0,2024-03-15
24124,14120,Material Fault,24.0,2025-02-10
24125,83078,Crack,14.0,2026-02-16
24126,99086,Crack,19.0,2024-10-18
24127,99410,Material Fault,7.0,2025-01-13
24128,77240,Crack,24.0,2024-03-15
24129,94675,Color Mismatch,35.0,2024-08-31
24130,62978,Alignment Issue,17.0,2025-08-09
24131,51738,Color Mismatch,22.0,2024-10-25
24132,68186,Crack,20.0,2024-07-19
24133,6410,Color Mismatch,12.0,2026-02-15
24134,79624,Material Fault,48.0,2025-05-30
24135,90875,Alignment Issue,33.0,2025-01-26
24136,28394,Alignment Issue,31.0,2025-09-28
24137,34126,Material Fault,2.0,2024-03-06
24138,77552,Crack,21.0,2024-05-22
24139,10795,Material Fault,6.0,2025-12-11
24140,52599,Material Fault,47.0,2025-11-11
24141,23133,Material Fault,49.0,2025-05-24
24142,67577,Alignment Issue,,2025-03-24
24143,73942,Alignment Issue,24.0,2025-06-03
24144,12920,Crack,14.0,2024-09-15
24145,57002,Crack,40.0,2025-12-30
24146,93271,Material Fault,49.0,2025-02-12
24147,22649,Material Fault,17.0,2025-07-05
24148,39750,Color Mismatch,40.0,2025-11-29
24149,8899,Material Fault,37.0,2025-06-20
24150,21948,Alignment Issue,15.0,2025-05-11
24151,96706,Material Fault,36.0,2024-05-18
24152,71210,Crack,32.0,2025-05-13
24153,91772,Material Fault,7.0,2024-06-18
24154,96286,Alignment Issue,1.0,2025-01-20
24155,96569,Color Mismatch,38.0,2025-02-13
24156,47308,Crack,12.0,2024-12-11
24157,59010,Alignment Issue,40.0,2025-12-29
24158,5790,Material Fault,27.0,2024-05-12
24159,29208,Alignment Issue,38.0,2025-04-16
24160,25868,Material Fault,46.0,2025-01-16
24161,42380,Alignment Issue,17.0,2025-05-01
24162,22405,Material Fault,14.0,2025-04-26
24163,67275,Material Fault,2.0,2026-02-18
24164,94775,Color Mismatch,41.0,2024-04-29
24165,39313,Alignment Issue,39.0,2026-01-29
24166,40048,Crack,34.0,2024-10-07
24167,69141,Crack,29.0,2024-11-07
24168,28891,Material Fault,13.0,2024-09-26
24169,58506,Color Mismatch,7.0,2024-12-11
24170,67699,Alignment Issue,22.0,2025-06-06
24171,99732,Crack,5.0,2024-07-21
24172,5169,Crack,5.0,2025-10-10
24173,8822,Alignment Issue,42.0,2025-07-29
24174,47734,Crack,15.0,2024-07-19
24175,44211,Color Mismatch,40.0,2025-03-09
24176,48161,Alignment Issue,23.0,2024-07-23
24177,75998,Material Fault,19.0,2024-12-04
24178,73019,Color Mismatch,7.0,2025-01-25
24179,67376,Alignment Issue,39.0,2025-09-11
24180,61409,Color Mismatch,35.0,2024-09-05
24181,87878,Alignment Issue,36.0,2025-04-03
24182,31281,Color Mismatch,22.0,2024-09-04
24183,27467,Material Fault,45.0,2025-06-05
24184,62442,Alignment Issue,49.0,2024-12-05
24185,85874,Crack,41.0,2025-02-27
24186,49941,Color Mismatch,21.0,2025-02-18
24187,68533,Alignment Issue,49.0,2024-10-20
24188,87663,Crack,12.0,2025-03-04
24189,8834,Crack,39.0,2025-04-30
24190,87772,Color Mismatch,26.0,2025-02-21
24191,23672,Crack,45.0,2024-04-06
24192,70030,Color Mismatch,20.0,2024-11-16
24193,9188,Color Mismatch,4.0,2025-01-30
24194,97704,Material Fault,12.0,2025-06-14
24195,78164,Material Fault,17.0,2026-02-01
24196,76483,Alignment Issue,48.0,2026-02-08
24197,78759,Alignment Issue,15.0,2024-05-11
24198,7728,Material Fault,6.0,2025-03-10
24199,75573,Alignment Issue,24.0,2025-07-06
24200,70596,Material Fault,42.0,2024-11-04
24201,81721,Material Fault,16.0,2025-08-09
24202,59501,Alignment Issue,33.0,2024-04-21
24203,77582,Material Fault,7.0,2024-09-17
24204,74170,Material Fault,43.0,2026-02-19
24205,89697,Alignment Issue,26.0,2025-12-02
24206,65175,Material Fault,7.0,2026-01-17
24207,86658,Color Mismatch,16.0,2024-12-24
24208,66347,Alignment Issue,16.0,2025-02-23
24209,66155,Alignment Issue,14.0,2025-01-02
24210,73189,Material Fault,49.0,2025-05-12
24211,65273,Alignment Issue,36.0,2025-04-30
24212,15806,Alignment Issue,4.0,2025-01-27
24213,36764,Alignment Issue,48.0,2025-10-01
24214,41902,Color Mismatch,12.0,2025-07-30
24215,64714,Crack,3.0,2024-11-30
24216,21484,Material Fault,17.0,2025-01-20
24217,98598,Color Mismatch,18.0,2024-06-30
24218,40646,Alignment Issue,26.0,2025-09-27
24219,28884,Alignment Issue,13.0,2025-12-02
24220,57622,Color Mismatch,26.0,2024-04-07
24221,83414,Alignment Issue,34.0,2024-02-25
24222,65224,Crack,27.0,2024-11-02
24223,55704,Crack,2.0,2025-06-29
24224,29223,Color Mismatch,34.0,2024-11-12
24225,65669,Crack,37.0,2025-06-08
24226,88747,Color Mismatch,29.0,2024-12-25
24227,77852,Color Mismatch,14.0,2024-03-29
24228,26589,Color Mismatch,7.0,2024-04-11
24229,21036,Alignment Issue,18.0,2024-07-12
24230,81839,Color Mismatch,40.0,2025-05-31
24231,75159,Material Fault,23.0,2024-12-20
24232,29374,Material Fault,22.0,2024-03-10
24233,43516,Color Mismatch,35.0,2025-02-18
24234,11807,Alignment Issue,24.0,2025-04-04
24235,43362,Material Fault,33.0,2024-04-10
24236,77953,Alignment Issue,49.0,2026-01-19
24237,31167,Alignment Issue,41.0,2026-01-13
24238,96007,Material Fault,37.0,2025-07-30
24239,6525,Crack,38.0,2025-04-08
24240,51158,Crack,16.0,2025-06-25
24241,1526,Color Mismatch,39.0,2025-12-20
24242,93614,Color Mismatch,23.0,2025-08-09
24243,93051,Material Fault,30.0,2025-04-09
24244,445,Crack,37.0,2026-01-23
24245,14958,Color Mismatch,29.0,2024-07-10
24246,1550,Color Mismatch,41.0,2025-05-29
24247,2959,Material Fault,38.0,2025-12-04
24248,7358,Crack,37.0,2025-09-06
24249,30652,Alignment Issue,,2024-10-30
24250,87226,Alignment Issue,5.0,2025-05-26
24251,6131,Alignment Issue,23.0,2025-04-11
24252,2449,Alignment Issue,30.0,2025-10-18
24253,11068,Alignment Issue,1.0,2025-12-31
24254,80275,Alignment Issue,12.0,2025-11-19
24255,68814,Material Fault,33.0,2025-08-30
24256,16022,Alignment Issue,23.0,2025-06-07
24257,2104,Material Fault,27.0,2024-10-03
24258,32623,Color Mismatch,3.0,2025-12-20
24259,16120,Material Fault,9.0,2024-10-18
24260,13032,Alignment Issue,20.0,2025-03-17
24261,85716,Crack,31.0,2024-03-05
24262,8478,Material Fault,8.0,2025-03-15
24263,80340,Crack,23.0,2026-02-14
24264,25982,Material Fault,36.0,2026-02-04
24265,62762,Material Fault,45.0,2025-03-28
24266,94422,Alignment Issue,11.0,2025-05-18
24267,65097,Alignment Issue,15.0,2025-10-22
24268,66508,Crack,42.0,2026-02-08
24269,46645,Color Mismatch,31.0,2024-03-14
24270,63711,Color Mismatch,29.0,2024-06-16
24271,35548,Material Fault,3.0,2025-04-13
24272,60516,Color Mismatch,29.0,2025-07-03
24273,18357,Alignment Issue,24.0,2025-07-23
24274,4808,Material Fault,39.0,2024-07-31
24275,66916,Color Mismatch,23.0,2025-08-11
24276,16031,Material Fault,1.0,2026-01-20
24277,14322,Alignment Issue,44.0,2025-07-23
24278,5224,Crack,3.0,2024-06-18
24279,47596,Alignment Issue,23.0,2025-02-05
24280,59459,Material Fault,44.0,2024-02-28
24281,35844,Material Fault,15.0,2026-01-01
24282,24359,Crack,24.0,2024-04-08
24283,48253,Crack,35.0,2024-12-22
24284,69976,Alignment Issue,29.0,2024-07-21
24285,74816,Material Fault,20.0,2024-12-23
24286,57950,Alignment Issue,14.0,2025-08-02
24287,53225,Material Fault,39.0,2025-01-18
24288,31792,Crack,38.0,2025-08-22
24289,22144,Material Fault,12.0,2026-01-29
24290,18614,Material Fault,26.0,2024-11-27
24291,7333,Material Fault,18.0,2025-04-23
24292,13819,Crack,42.0,2024-06-25
24293,65546,Crack,46.0,2026-01-01
24294,75282,Material Fault,33.0,2025-08-21
24295,33475,Alignment Issue,46.0,2025-06-17
24296,72929,Color Mismatch,15.0,2024-05-09
24297,82825,Alignment Issue,4.0,2025-12-20
24298,1963,Crack,40.0,2025-12-13
24299,72293,Crack,37.0,2024-08-29
24300,22955,Material Fault,38.0,2025-06-13
24301,47687,Crack,11.0,2025-08-11
24302,41869,Material Fault,40.0,2024-11-15
24303,75985,Color Mismatch,42.0,2024-06-18
